Names	total	elements
		QS99-2014_k25_TRINITY_DN171_c0_g1_i2.gen
		QC02-402_k31_TRINITY_DN2236_c0_g1_i2.gen
		QA96-1749_k31_TRINITY_DN1131_c0_g1_i6.gen
		MT11-610_k25_TRINITY_DN35500_c0_g2_i1.gen
		Q200_k25_TRINITY_DN21612_c0_g1_i5.gen
		Q200_k31_TRINITY_DN2377_c0_g1_i3.gen
		QN05-1460_k31_TRINITY_DN2091_c0_g1_i16.gen
		Co06022_k31_TRINITY_DN6420_c1_g1_i1.gen
		B1_k25_TRINITY_DN2354_c0_g1_i2.gen
		QN05-803_k25_TRINITY_DN28743_c0_g1_i2.gen
		KQB09-20620_k31_TRINITY_DN1098_c0_g1_i6.gen
		KQB07-23863_k31_TRINITY_DN1756_c0_g1_i9.gen
		KQB08-32953_k31_TRINITY_DN1236_c0_g1_i6.gen
		KQB07-24619_k25_TRINITY_DN927_c0_g1_i1.gen
		T2_k31_TRINITY_DN8918_c0_g1_i2.gen
		US851008_k25_TRINITY_DN10458_c0_g1_i1.gen
		QN05-803_k25_TRINITY_DN5121_c0_g1_i12.gen
		QS99-2014_k31_TRINITY_DN9380_c0_g1_i8.gen
		SP80-3280_unmappedk31_TRINITY_DN954_c0_g2_i2.gen
		KQB09-23137_k25_TRINITY_DN3097_c0_g1_i4.gen
		GT96-167_k31_TRINITY_DN12621_c0_g2_i4.gen
		KQB09-23137_k31_TRINITY_DN4441_c0_g3_i8.gen
		QN05-803_k31_TRINITY_DN1032_c0_g1_i6.gen
		KQB07-23863_k25_TRINITY_DN2279_c0_g1_i19.gen
		QN05-1509_k31_TRINITY_DN5204_c0_g1_i9.gen
		QN05-1743_k31_TRINITY_DN3418_c1_g1_i4.gen
		KQB09-20432_k25_TRINITY_DN902_c0_g1_i7.gen
		GXU-34140_k31_TRINITY_DN5672_c0_g2_i6.gen
		RB72454_k25_TRINITY_DN3771_c0_g1_i10.gen
		KQ08-2850_k31_TRINITY_DN6101_c0_g2_i3.gen
		GXU-34140_k31_TRINITY_DN5056_c0_g2_i4.gen
		LCP85-384_k31_TRINITY_DN2910_c0_g1_i5.gen
		QN05-1509_k25_TRINITY_DN373_c0_g1_i4.gen
		QC02-402_k31_TRINITY_DN3554_c0_g1_i10.gen
		QBYN04-26041_k25_TRINITY_DN724_c0_g1_i1.gen
		QA02-1009_k31_TRINITY_DN36742_c1_g1_i3.gen
		Q200_k25_TRINITY_DN3120_c0_g1_i13.gen
		F1-Bulk-2_k31_TRINITY_DN13876_c0_g2_i2.gen
		ROC20_k25_TRINITY_DN23669_c0_g1_i2.gen
		Co06022_k25_TRINITY_DN4484_c0_g2_i6.gen
		MT11-610_k31_TRINITY_DN6114_c0_g2_i3.gen
		KQ08-2850_k31_TRINITY_DN1793_c1_g1_i6.gen
		ROC20_k25_TRINITY_DN10481_c0_g1_i2.gen
		RB72454_k25_TRINITY_DN2639_c1_g1_i6.gen
		GUC10_k25_TRINITY_DN24746_c0_g1_i1.gen
		KQ08-2850_k25_TRINITY_DN11582_c0_g1_i7.gen
		Co06022_k31_TRINITY_DN9377_c0_g1_i1.gen
		KQB07-24619_k31_TRINITY_DN4033_c0_g1_i11.gen
		ROC22_k25_TRINITY_DN18343_c1_g1_i2.gen
		KQB07-24619_k31_TRINITY_DN1411_c0_g1_i3.gen
		FN95-1702_k31_TRINITY_DN15645_c0_g1_i1.gen
		QA02-1009_k31_TRINITY_DN1274_c0_g1_i7.gen
		QN05-1509_k25_TRINITY_DN495_c0_g1_i2.gen
		QA96-1749_k25_TRINITY_DN11214_c0_g1_i2.gen
		ROC20_k31_TRINITY_DN70207_c0_g1_i1.gen
		KQB07-24619_k25_TRINITY_DN8408_c0_g1_i4.gen
		CoV92102_k31_TRINITY_DN11445_c0_g1_i2.gen
		KQ08-2850_k25_TRINITY_DN3812_c0_g1_i8.gen
		QS99-2014_k25_TRINITY_DN1824_c0_g1_i7.gen
		US851008_k31_TRINITY_DN3587_c0_g1_i9.gen
		QBYN04-26041_k31_TRINITY_DN1539_c0_g1_i10.gen
		Q200_k31_TRINITY_DN1179_c0_g1_i5.gen
		CP74-2005_k25_TRINITY_DN2149_c0_g1_i13.gen
		GXU-34140_k31_TRINITY_DN594_c0_g1_i7.gen
		QS99-2014_k31_TRINITY_DN3644_c0_g1_i11.gen
		Co8021_k31_TRINITY_DN13278_c0_g1_i8.gen
		MT11-610_k31_TRINITY_DN19712_c0_g2_i7.gen
		QS99-2014_k25_TRINITY_DN1267_c0_g1_i5.gen
		RB855156_k31_TRINITY_DN9419_c1_g1_i3.gen
		RB855156_k31_TRINITY_DN5625_c0_g1_i2.gen
		Co8021_k25_TRINITY_DN2938_c0_g1_i4.gen
		LCP85-384_k31_TRINITY_DN6207_c0_g1_i2.gen
		KQB09-23137_k31_TRINITY_DN2485_c0_g1_i7.gen
		TUC717_k25_TRINITY_DN2864_c0_g1_i4.gen
		QS99-2014_k31_TRINITY_DN16430_c0_g1_i7.gen
		QN05-1460_k31_TRINITY_DN2440_c0_g1_i6.gen
		KQB08-32953_k31_TRINITY_DN3199_c1_g1_i7.gen
		KQB07-23990_k25_TRINITY_DN1250_c0_g1_i5.gen
		KQ08-2850_k25_TRINITY_DN3604_c0_g1_i13.gen
		QN05-1460_k31_TRINITY_DN1982_c0_g1_i8.gen
		QN05-1743_k31_TRINITY_DN4700_c0_g1_i14.gen
		B1_k25_TRINITY_DN250_c0_g1_i2.gen
		US851008_k25_TRINITY_DN1876_c0_g1_i12.gen
		KQB08-32953_k25_TRINITY_DN2406_c0_g1_i19.gen
		Q241_k25_TRINITY_DN15465_c0_g2_i4.gen
		QC02-402_k31_TRINITY_DN37422_c0_g1_i5.gen
		KQ08-2850_k25_TRINITY_DN3569_c0_g1_i18.gen
		QA96-1749_k25_TRINITY_DN4695_c0_g1_i3.gen
		QA96-1749_k31_TRINITY_DN10567_c0_g1_i32.gen
		Q200_k31_TRINITY_DN13680_c0_g1_i12.gen
		KQB08-32953_k31_TRINITY_DN2749_c0_g1_i1.gen
		KQB09-23137_k31_TRINITY_DN657_c0_g1_i5.gen
		Q200_k25_TRINITY_DN2157_c0_g1_i13.gen
		LCP85-384_k31_TRINITY_DN7151_c0_g2_i3.gen
		QC02-402_k25_TRINITY_DN4017_c0_g1_i15.gen
		QA02-1009_k31_TRINITY_DN1872_c0_g1_i8.gen
		Q200_k25_TRINITY_DN22469_c0_g2_i4.gen
		KQ08-2850_k31_TRINITY_DN11600_c0_g1_i2.gen
		MS6847_k31_TRINITY_DN33272_c0_g1_i2.gen
		KQB07-24619_k25_TRINITY_DN2060_c0_g1_i18.gen
		Co06022_k25_TRINITY_DN8189_c0_g1_i16.gen
		Q200_k25_TRINITY_DN6630_c0_g1_i3.gen
		ROC20_k31_TRINITY_DN2599_c0_g1_i4.gen
		QN05-1509_k31_TRINITY_DN443_c0_g1_i20.gen
		Co06022_k31_TRINITY_DN2764_c0_g1_i9.gen
		TUC717_k25_TRINITY_DN11216_c0_g1_i4.gen
		SP80-3280_unmappedk25_TRINITY_DN17750_c0_g2_i2.gen
		ROC22_k31_TRINITY_DN1107_c0_g1_i18.gen
		MS6847_k25_TRINITY_DN7665_c0_g2_i8.gen
		RB855156_k31_TRINITY_DN4134_c0_g1_i23.gen
		LCP85-384_k31_TRINITY_DN10298_c0_g1_i14.gen
		Q241_k31_TRINITY_DN2280_c0_g1_i4.gen
		US851008_k25_TRINITY_DN3871_c0_g1_i1.gen
		ROC26_k25_TRINITY_DN9688_c0_g1_i4.gen
		KQB07-23863_k31_TRINITY_DN2993_c0_g1_i12.gen
		GXU-34176_k31_TRINITY_DN702_c0_g1_i6.gen
		GXU-34176_k31_TRINITY_DN796_c0_g1_i7.gen
		KQB07-23863_k31_TRINITY_DN2870_c0_g1_i29.gen
		MS6847_k25_TRINITY_DN19454_c0_g1_i9.gen
		LCP85-384_k31_TRINITY_DN11480_c0_g2_i8.gen
		KQ08-2850_k25_TRINITY_DN6318_c1_g1_i9.gen
		QC02-402_k25_TRINITY_DN807_c0_g1_i4.gen
		ROC22_k31_TRINITY_DN14408_c0_g2_i1.gen
		Co8021_k31_TRINITY_DN9101_c0_g1_i1.gen
		LCP85-384_k25_TRINITY_DN127864_c0_g1_i6.gen
		TUC717_k25_TRINITY_DN32300_c0_g1_i1.gen
		CP74-2005_k31_TRINITY_DN1588_c0_g1_i7.gen
		QA02-1009_k25_TRINITY_DN2101_c0_g1_i8.gen
		Co06022_k31_TRINITY_DN4826_c0_g1_i5.gen
		QS99-2014_k31_TRINITY_DN2806_c0_g1_i4.gen
		B1_k25_TRINITY_DN8916_c0_g2_i5.gen
		QA96-1749_k25_TRINITY_DN1887_c0_g1_i9.gen
		CP74-2005_k31_TRINITY_DN6876_c0_g1_i3.gen
		GXU-34140_k31_TRINITY_DN9609_c0_g2_i3.gen
		Q200_k25_TRINITY_DN1586_c0_g2_i9.gen
		Co06022_k25_TRINITY_DN11976_c0_g1_i13.gen
		KQB09-20620_k31_TRINITY_DN7092_c0_g1_i5.gen
		QS99-2014_k25_TRINITY_DN3236_c0_g1_i15.gen
		LCP85-384_k25_TRINITY_DN7408_c0_g1_i1.gen
		FN95-1702_k31_TRINITY_DN7446_c0_g1_i2.gen
		QN05-1460_k25_TRINITY_DN875_c1_g1_i1.gen
		Q200_k25_TRINITY_DN13479_c0_g2_i2.gen
		KQB07-23863_k31_TRINITY_DN2089_c0_g1_i1.gen
		KQB07-24739_k31_TRINITY_DN99_c0_g1_i5.gen
		FN95-1702_k25_TRINITY_DN80218_c0_g1_i1.gen
		KQB07-24739_k31_TRINITY_DN985_c0_g1_i8.gen
		US851008_k25_TRINITY_DN4238_c0_g1_i5.gen
		KQ08-2850_k31_TRINITY_DN38731_c0_g1_i6.gen
		QS99-2014_k31_TRINITY_DN2826_c0_g1_i1.gen
		QS99-2014_k25_TRINITY_DN7589_c0_g2_i2.gen
		MT11-610_k31_TRINITY_DN7665_c0_g1_i9.gen
		Q241_k31_TRINITY_DN5116_c0_g1_i8.gen
		ROC22_k31_TRINITY_DN10455_c0_g2_i4.gen
		QN05-1743_k31_TRINITY_DN959_c0_g1_i13.gen
		RB855156_k31_TRINITY_DN1961_c0_g1_i10.gen
		GUC10_k25_TRINITY_DN55567_c0_g1_i1.gen
		QN05-1509_k31_TRINITY_DN6172_c0_g1_i2.gen
		GT96-167_k25_TRINITY_DN87907_c0_g1_i1.gen
		QA02-1009_k25_TRINITY_DN2922_c1_g1_i9.gen
		CP74-2005_k25_TRINITY_DN38649_c0_g2_i2.gen
		MT11-610_k31_TRINITY_DN41998_c1_g1_i1.gen
		QS99-2014_k31_TRINITY_DN2867_c0_g1_i4.gen
		US851008_k31_TRINITY_DN2407_c0_g1_i7.gen
		KQB07-24739_k31_TRINITY_DN3425_c0_g1_i5.gen
		ROC22_k25_TRINITY_DN91311_c1_g1_i1.gen
		KQ08-2850_k25_TRINITY_DN3117_c0_g1_i1.gen
		FN95-1702_k31_TRINITY_DN91549_c0_g1_i1.gen
		KQ08-2850_k31_TRINITY_DN5874_c0_g1_i16.gen
		KQB07-24619_k31_TRINITY_DN2247_c0_g1_i8.gen
		KQB09-20432_k25_TRINITY_DN8903_c0_g1_i1.gen
		QN05-1743_k31_TRINITY_DN2432_c0_g1_i22.gen
		MS6847_k31_TRINITY_DN18014_c0_g1_i5.gen
		T1_k25_TRINITY_DN13110_c0_g1_i1.gen
		Co06022_k31_TRINITY_DN1057_c0_g1_i4.gen
		QN05-1743_k31_TRINITY_DN1796_c0_g1_i11.gen
		KQB07-23863_k25_TRINITY_DN1670_c0_g1_i1.gen
		KQB07-24619_k25_TRINITY_DN332_c0_g1_i6.gen
		QA02-1009_k25_TRINITY_DN2608_c0_g1_i12.gen
		US851008_k31_TRINITY_DN3221_c0_g1_i6.gen
		QN05-1743_k31_TRINITY_DN2859_c0_g1_i1.gen
		QBYN04-26041_k25_TRINITY_DN7644_c0_g2_i8.gen
		QA96-1749_k25_TRINITY_DN8900_c0_g1_i20.gen
		KQB07-23863_k25_TRINITY_DN2004_c0_g1_i1.gen
		F1-Bulk-2_k31_TRINITY_DN28275_c0_g2_i1.gen
		Co06022_k25_TRINITY_DN5614_c0_g1_i2.gen
		RB72454_k31_TRINITY_DN204_c0_g1_i3.gen
		SP80-3280_Mattielo_SP803280_c109858_g4_i1.gen
		KQB09-23137_k25_TRINITY_DN1631_c0_g1_i6.gen
		KQB07-23990_k25_TRINITY_DN2555_c0_g1_i3.gen
		CP74-2005_k31_TRINITY_DN21224_c0_g2_i1.gen
		CoV92102_k25_TRINITY_DN14493_c0_g1_i1.gen
		RB855156_k25_TRINITY_DN2501_c0_g1_i6.gen
		Co8021_k25_TRINITY_DN42144_c1_g1_i1.gen
		KQB07-24619_k31_TRINITY_DN16295_c0_g1_i8.gen
		QC02-402_k25_TRINITY_DN1325_c0_g1_i19.gen
		QN05-1509_k25_TRINITY_DN4896_c0_g1_i7.gen
		MT11-610_k25_TRINITY_DN16022_c0_g1_i1.gen
		QS99-2014_k25_TRINITY_DN18519_c0_g1_i1.gen
		GT96-167_k25_TRINITY_DN4150_c0_g1_i5.gen
		KQB07-23990_k25_TRINITY_DN1200_c0_g1_i7.gen
		Q200_k25_TRINITY_DN4861_c0_g1_i11.gen
		US851008_k25_TRINITY_DN1287_c0_g1_i3.gen
		LCP85-384_k31_TRINITY_DN1038_c0_g1_i3.gen
		MT11-610_k31_TRINITY_DN10969_c0_g1_i1.gen
		Co06022_k25_TRINITY_DN11105_c0_g2_i4.gen
		ROC22_k31_TRINITY_DN13288_c0_g1_i2.gen
		T2_k31_TRINITY_DN8524_c0_g2_i5.gen
		F1-Bulk-1_k31_TRINITY_DN5283_c0_g1_i1.gen
		QS99-2014_k25_TRINITY_DN2047_c0_g1_i10.gen
		QS99-2014_k25_TRINITY_DN1522_c0_g1_i4.gen
		CP74-2005_k31_TRINITY_DN16020_c0_g1_i5.gen
		ROC22_k31_TRINITY_DN7017_c0_g1_i6.gen
		KQB07-23990_k25_TRINITY_DN3861_c0_g2_i3.gen
		CP74-2005_k25_TRINITY_DN2321_c0_g1_i5.gen
		KQB09-23137_k25_TRINITY_DN1526_c0_g1_i14.gen
		QN05-1460_k25_TRINITY_DN3876_c0_g1_i2.gen
		QN05-803_k25_TRINITY_DN628_c0_g2_i19.gen
		ROC22_k25_TRINITY_DN19274_c0_g1_i13.gen
		QA02-1009_k31_TRINITY_DN5151_c0_g1_i6.gen
		KQ08-2850_k25_TRINITY_DN3348_c0_g1_i10.gen
		GXU-34140_k31_TRINITY_DN7974_c0_g1_i4.gen
		KQB09-23137_k31_TRINITY_DN17973_c0_g1_i6.gen
		QN05-1460_k31_TRINITY_DN2127_c0_g1_i2.gen
		KQ08-2850_k25_TRINITY_DN10545_c0_g1_i5.gen
		GUC2_k25_TRINITY_DN21461_c0_g1_i2.gen
		T2_k31_TRINITY_DN6702_c0_g1_i5.gen
		KQB07-24739_k25_TRINITY_DN24902_c0_g1_i12.gen
		KQ08-2850_k25_TRINITY_DN2473_c0_g1_i11.gen
		CoV92102_k25_TRINITY_DN7019_c0_g1_i6.gen
		KQB07-24619_k31_TRINITY_DN2514_c0_g1_i4.gen
		KQB09-20620_k31_TRINITY_DN39718_c0_g1_i1.gen
		MT11-610_k25_TRINITY_DN2746_c0_g2_i2.gen
		QA02-1009_k31_TRINITY_DN2434_c0_g1_i20.gen
		Co8021_k25_TRINITY_DN836_c0_g1_i5.gen
		T2_k31_TRINITY_DN5230_c0_g2_i2.gen
		QN05-1509_k25_TRINITY_DN6627_c0_g1_i5.gen
		MS6847_k31_TRINITY_DN6012_c0_g2_i2.gen
		QS99-2014_k25_TRINITY_DN4785_c0_g1_i4.gen
		KQB09-20620_k31_TRINITY_DN32446_c0_g1_i4.gen
		Q241_k31_TRINITY_DN19338_c0_g1_i1.gen
		QA02-1009_k31_TRINITY_DN4778_c0_g1_i9.gen
		QN05-1509_k25_TRINITY_DN2619_c0_g1_i3.gen
		CP74-2005_k31_TRINITY_DN38622_c0_g2_i4.gen
		R570_BAC_Sh_251O23_p000040.gen
		QBYN04-26041_k25_TRINITY_DN284_c0_g2_i5.gen
		SP80-3280_Mattielo_SP803280_c114223_g1_i2.gen
		KQB09-20432_k25_TRINITY_DN2716_c0_g1_i8.gen
		KQB07-23990_k31_TRINITY_DN3762_c0_g1_i7.gen
		QN05-1460_k25_TRINITY_DN3794_c0_g1_i5.gen
		Q200_k25_TRINITY_DN11167_c0_g1_i8.gen
		Co8021_k31_TRINITY_DN8341_c0_g1_i6.gen
		FN95-1702_k31_TRINITY_DN7096_c0_g1_i2.gen
		KQB07-23990_k25_TRINITY_DN2716_c0_g1_i8.gen
		LCP85-384_k31_TRINITY_DN32951_c0_g1_i3.gen
		KQ08-2850_k25_TRINITY_DN6695_c0_g1_i38.gen
		B1_k31_TRINITY_DN2776_c0_g1_i10.gen
		GXU-34176_k31_TRINITY_DN2480_c0_g1_i7.gen
		GT96-167_k25_TRINITY_DN9805_c0_g1_i2.gen
		US851008_k31_TRINITY_DN5019_c0_g1_i4.gen
		ROC20_k25_TRINITY_DN3107_c0_g1_i4.gen
		GXU-34176_k25_TRINITY_DN10178_c0_g1_i1.gen
		Co8021_k31_TRINITY_DN6858_c0_g1_i6.gen
		RB72454_k31_TRINITY_DN19580_c0_g1_i4.gen
		QN05-1743_k31_TRINITY_DN4184_c0_g1_i2.gen
		QN05-1509_k31_TRINITY_DN5338_c0_g1_i13.gen
		GT96-167_k31_TRINITY_DN7217_c0_g4_i2.gen
		MS6847_k31_TRINITY_DN6012_c0_g2_i1.gen
		KQB07-24739_k31_TRINITY_DN2818_c0_g1_i3.gen
		MT11-610_k25_TRINITY_DN21849_c0_g1_i2.gen
		QN05-1460_k31_TRINITY_DN24707_c0_g1_i2.gen
		CoV92102_k25_TRINITY_DN6698_c0_g1_i24.gen
		KQ08-2850_k25_TRINITY_DN1497_c0_g1_i7.gen
		B1_k31_TRINITY_DN3952_c0_g1_i5.gen
		QN05-1743_k31_TRINITY_DN1645_c0_g1_i3.gen
		KQB07-23990_k25_TRINITY_DN2793_c0_g1_i1.gen
		CoV92102_k25_TRINITY_DN4816_c0_g1_i12.gen
		KQ08-2850_k25_TRINITY_DN4634_c0_g1_i6.gen
		QS99-2014_k31_TRINITY_DN781_c0_g1_i3.gen
		KQB07-24619_k25_TRINITY_DN1212_c0_g1_i13.gen
		B1_k25_TRINITY_DN9767_c0_g3_i3.gen
		Q200_k25_TRINITY_DN3823_c0_g1_i11.gen
		LCP85-384_k31_TRINITY_DN22270_c0_g1_i14.gen
		F1-Bulk-1_k31_TRINITY_DN6700_c1_g1_i7.gen
		KQB09-20620_k31_TRINITY_DN3974_c0_g1_i4.gen
		RB72454_k31_TRINITY_DN6334_c0_g1_i5.gen
8008	3745	GN18_k31_TRINITY_DN46256_c0_g1_i2.gen
		GN18_k25_TRINITY_DN5511_c0_g1_i2.gen
		KQB09-23137_k31_TRINITY_DN3897_c0_g1_i17.gen
		QN05-1743_k31_TRINITY_DN345_c0_g1_i23.gen
		QN05-803_k25_TRINITY_DN1258_c0_g1_i7.gen
		T1_k25_TRINITY_DN11489_c0_g1_i6.gen
		B2_k31_TRINITY_DN26940_c0_g1_i1.gen
		ROC20_k31_TRINITY_DN54925_c0_g2_i3.gen
		GT96-167_k25_TRINITY_DN426_c0_g1_i19.gen
		GT96-167_k25_TRINITY_DN2904_c0_g1_i4.gen
		F1-Bulk-1_k31_TRINITY_DN17863_c0_g1_i1.gen
		F1-Bulk-2_k25_TRINITY_DN14245_c0_g1_i1.gen
		SP803280_CTBE_evm.model.SCSP803280_000025106.1.gen
		Q200_k31_TRINITY_DN6032_c0_g2_i10.gen
		QN05-1509_k25_TRINITY_DN1848_c0_g1_i1.gen
		Co8021_k31_TRINITY_DN28_c1_g1_i1.gen
		QS99-2014_k25_TRINITY_DN3483_c0_g1_i5.gen
		F1-Bulk-1_k25_TRINITY_DN14887_c0_g2_i1.gen
		GUC2_k25_TRINITY_DN14601_c0_g1_i1.gen
		CP74-2005_k25_TRINITY_DN3051_c0_g1_i5.gen
		KQ08-2850_k31_TRINITY_DN511_c0_g1_i6.gen
		CoV92102_k25_TRINITY_DN8806_c0_g1_i2.gen
		GT96-167_k31_TRINITY_DN771_c0_g2_i1.gen
		GN18_k25_TRINITY_DN702_c0_g1_i5.gen
		KQB09-20432_k25_TRINITY_DN970_c0_g1_i2.gen
		B1_k31_TRINITY_DN11704_c0_g2_i6.gen
		ROC20_k25_TRINITY_DN2360_c0_g1_i3.gen
		Q200_k25_TRINITY_DN3655_c1_g1_i10.gen
		GT96-167_k31_TRINITY_DN6320_c0_g2_i8.gen
		TUC717_k25_TRINITY_DN5264_c0_g1_i9.gen
		MT11-610_k25_TRINITY_DN3677_c0_g1_i1.gen
		FN95-1702_k31_TRINITY_DN15516_c0_g2_i2.gen
		ROC20_k31_TRINITY_DN24862_c0_g2_i14.gen
		GXU-34176_k31_TRINITY_DN4586_c0_g1_i8.gen
		GT96-167_k25_TRINITY_DN23446_c0_g1_i2.gen
		CoV92102_k31_TRINITY_DN15421_c0_g2_i1.gen
		QN05-1460_k31_TRINITY_DN3430_c0_g1_i21.gen
		KQ08-2850_k31_TRINITY_DN11530_c0_g1_i2.gen
		QS99-2014_k25_TRINITY_DN1585_c0_g2_i1.gen
		QA96-1749_k31_TRINITY_DN6322_c0_g1_i3.gen
		R570_ASM_Sh04_p001720.gen
		F1-Bulk-1_k25_TRINITY_DN28337_c0_g1_i1.gen
		ROC20_k25_TRINITY_DN32454_c0_g1_i1.gen
		T1_k25_TRINITY_DN104719_c0_g1_i1.gen
		GXU-34176_k31_TRINITY_DN33613_c0_g2_i3.gen
		QC02-402_k25_TRINITY_DN4327_c0_g1_i13.gen
		MS6847_k25_TRINITY_DN23442_c0_g1_i5.gen
		GUC10_k25_TRINITY_DN3927_c0_g1_i3.gen
		Q241_k31_TRINITY_DN5141_c0_g2_i9.gen
		Q241_k31_TRINITY_DN2705_c0_g1_i5.gen
		R570_ASM_Sh10_p015080.gen
		ROC20_k31_TRINITY_DN17474_c0_g2_i4.gen
		CoV92102_k25_TRINITY_DN10467_c0_g2_i1.gen
		QN05-1460_k31_TRINITY_DN2452_c0_g1_i7.gen
		ROC20_k25_TRINITY_DN45360_c0_g1_i2.gen
		R570_BAC_Sh_240A21_p000030.gen
		QS99-2014_k31_TRINITY_DN5097_c0_g2_i2.gen
		B2_k31_TRINITY_DN6400_c0_g2_i3.gen
		QN05-1460_k31_TRINITY_DN1120_c0_g1_i4.gen
		GXU-34140_k31_TRINITY_DN3261_c0_g2_i2.gen
		SP803280_IQUSP_evm.model.uti_cns_0012919.1.gen
		GT96-167_k25_TRINITY_DN27045_c0_g1_i1.gen
		B1_k31_TRINITY_DN9573_c0_g2_i2.gen
		MT11-610_k25_TRINITY_DN5194_c0_g2_i10.gen
		CP74-2005_k31_TRINITY_DN21789_c0_g1_i5.gen
		GUC10_k25_TRINITY_DN13854_c0_g1_i1.gen
		QN05-803_k25_TRINITY_DN6257_c0_g1_i3.gen
		GXU-34176_k25_TRINITY_DN981_c0_g2_i2.gen
		Co06022_k31_TRINITY_DN12483_c0_g1_i7.gen
		QN05-1460_k31_TRINITY_DN3273_c0_g1_i2.gen
		GT96-167_k25_TRINITY_DN22349_c0_g1_i1.gen
		R570_ASM_Sh06_p014670.gen
		T2_k31_TRINITY_DN3957_c0_g2_i3.gen
		QN05-1460_k31_TRINITY_DN2634_c0_g1_i4.gen
		CC011940_cc_00048712-RA.gen
		ROC22_k31_TRINITY_DN10494_c0_g1_i3.gen
		KQB07-24619_k25_TRINITY_DN2247_c0_g1_i11.gen
		Co06022_k25_TRINITY_DN4887_c0_g1_i4.gen
		FN95-1702_k25_TRINITY_DN1531_c0_g1_i2.gen
		R570_BAC_Sh_005O03_contig-1_p000070.gen
		QBYN04-26041_k31_TRINITY_DN5534_c0_g1_i8.gen
		ROC20_k31_TRINITY_DN8525_c0_g2_i1.gen
		GN18_k31_TRINITY_DN17310_c0_g1_i6.gen
		ROC26_k25_TRINITY_DN11773_c0_g1_i4.gen
		B1_k25_TRINITY_DN4630_c0_g1_i16.gen
		QN05-1460_k31_TRINITY_DN12804_c0_g2_i7.gen
		T1_k31_TRINITY_DN5946_c0_g1_i5.gen
		Q241_k31_TRINITY_DN84287_c0_g1_i1.gen
		QN05-1743_k31_TRINITY_DN31_c0_g2_i1.gen
		GXU-34140_k31_TRINITY_DN13054_c0_g2_i5.gen
		CoV92102_k25_TRINITY_DN5600_c0_g1_i1.gen
		F1-Bulk-2_k25_TRINITY_DN48313_c0_g2_i5.gen
		T2_k31_TRINITY_DN5315_c0_g2_i3.gen
		T1_k31_TRINITY_DN28829_c0_g1_i1.gen
		CoV92102_k25_TRINITY_DN23281_c0_g1_i9.gen
		B2_k31_TRINITY_DN1099_c0_g1_i1.gen
		LCP85-384_k31_TRINITY_DN14432_c0_g1_i3.gen
		T1_k31_TRINITY_DN7773_c0_g1_i20.gen
		ROC20_k25_TRINITY_DN20671_c0_g1_i1.gen
		CoV92102_k25_TRINITY_DN16560_c0_g1_i4.gen
		QN05-1509_k31_TRINITY_DN5208_c0_g1_i3.gen
		F1-Bulk-2_k25_TRINITY_DN15003_c0_g1_i3.gen
		F1-Bulk-2_k31_TRINITY_DN22046_c0_g2_i1.gen
		GT96-167_k31_TRINITY_DN24923_c0_g2_i1.gen
		ROC20_k25_TRINITY_DN39704_c0_g1_i9.gen
		MT11-610_k25_TRINITY_DN5786_c0_g1_i3.gen
		CC011940_Sobic.003G428000.1.mrna2.gen
		CP74-2005_k25_TRINITY_DN11599_c0_g2_i1.gen
		QN05-1509_k25_TRINITY_DN491_c0_g1_i8.gen
		R570_BAC_Sh_252B16_p000050.gen
		R570_BAC_Sh_225E02_p000080.gen
		CP74-2005_k25_TRINITY_DN7416_c0_g1_i10.gen
		QA96-1749_k31_TRINITY_DN1996_c0_g1_i24.gen
		SP80-3280_unmappedk25_TRINITY_DN6991_c0_g2_i1.gen
		ROC20_k31_TRINITY_DN6007_c0_g1_i1.gen
		GN18_k31_TRINITY_DN1921_c0_g1_i6.gen
		R570_BAC_Sh_253A07_p000070.gen
		ROC22_k25_TRINITY_DN1451_c0_g1_i6.gen
		FN95-1702_k31_TRINITY_DN23174_c0_g1_i2.gen
		KQB07-23990_k25_TRINITY_DN1250_c0_g1_i3.gen
		MT11-610_k25_TRINITY_DN72282_c1_g2_i5.gen
		ROC20_k31_TRINITY_DN7977_c0_g1_i16.gen
		CP74-2005_k31_TRINITY_DN16767_c0_g2_i9.gen
		ROC22_k25_TRINITY_DN15195_c0_g1_i4.gen
		FN95-1702_k31_TRINITY_DN10537_c0_g1_i5.gen
		ROC22_k31_TRINITY_DN10918_c0_g3_i2.gen
		ROC20_k31_TRINITY_DN16666_c0_g1_i4.gen
		ROC22_k31_TRINITY_DN11746_c0_g2_i2.gen
		KQB07-23990_k25_TRINITY_DN1941_c0_g1_i9.gen
		SP803280_IQUSP_evm.model.uti_cns_0141125.3.gen
		MS6847_k31_TRINITY_DN11068_c0_g1_i2.gen
		ROC26_k31_TRINITY_DN11503_c0_g2_i5.gen
		QA96-1749_k25_TRINITY_DN6289_c0_g1_i11.gen
		LCP85-384_k25_TRINITY_DN10475_c0_g1_i3.gen
		GXU-34140_k25_TRINITY_DN17409_c0_g1_i2.gen
		CC011940_Sobic.006G027101.1.mrna2.gen
		GXU-34140_k25_TRINITY_DN1955_c0_g2_i3.gen
		ROC26_k25_TRINITY_DN4496_c0_g1_i4.gen
		CC011940_Sobic.005G110409.1.mrna1.gen
		QN05-1743_k31_TRINITY_DN4377_c0_g1_i19.gen
